1	0	10.3329
1	6.556231609	10.4169
1	13.11246321	10.4859
1	19.66869482	10.4819
1	26.22492643	10.4884
1	32.78115804	10.5135
1	39.33738965	10.511
1	45.89362126	10.4864
1	52.44985287	10.5146
1	59.00608447	10.4851
1	65.56231608	10.4274
1	72.11854769	10.4164
1	78.6747793	10.4395
1	85.23101091	10.4221
1	91.78724252	10.374
1	98.34347412	10.4203
1	104.8997057	10.4562
1	111.4559373	10.441
1	118.012169	10.4171
1	124.5684006	10.4173
1	131.1246322	10.4365
1	137.6808638	10.3397
1	144.2370954	10.3023
1	150.793327	10.494
1	157.3495586	10.9207
1	163.9057902	11.6468
1	170.4620218	12.5418
1	177.0182534	13.4728
1	183.574485	14.2206
1	190.1307166	15.457
1	196.6869482	17.1259
1	203.2431799	17.8701
1	209.7994115	18.2416
1	216.3556431	18.3532
1	222.9118747	18.4346
1	229.4681063	18.5193
1	236.0243379	18.5666
1	242.5805695	18.6226
1	249.1368011	18.6947
1	255.6930327	18.7382
1	262.2492643	18.781
1	268.8054959	18.856
1	275.3617276	18.9012
1	281.9179592	18.8724
1	288.4741908	18.8507
1	295.0304224	18.9129
1	301.586654	18.8854
1	308.1428856	18.8555
1	314.6991172	18.8805
1	321.2553488	18.8877
1	327.8115804	18.8717
1	334.367812	18.8438
1	340.9240436	18.8773
1	347.4802752	18.8835
1	354.0365068	18.8684
1	360.5927385	18.9237
1	367.1489701	18.9848
1	373.7052017	18.9939
1	380.2614333	19.0017
1	386.8176649	19.0325
1	393.3738965	19.0738
1	399.9301281	19.064
1	406.4863597	19.0563
1	413.0425913	19.0916
1	419.5988229	19.1136
1	426.1550545	19.1408
1	432.7112862	19.1937
1	439.2675178	19.1871
1	445.8237494	19.1767
1	452.379981	19.2277
1	458.9362126	19.2717
1	465.4924442	19.2287
1	472.0486758	19.2066
1	478.6049074	19.2178
1	485.161139	19.2494
1	491.7173706	19.2543
1	498.2736022	19.2581
1	504.8298338	19.2765
1	511.3860654	19.2793
1	517.9422971	19.2704
1	524.4985287	19.2718
1	531.0547603	19.2997
1	537.6109919	19.2549
1	544.1672235	19.2032
1	550.7234551	19.226
1	557.2796867	19.2866
1	563.8359183	19.3263
1	570.3921499	19.4998
1	576.9483815	19.6542
1	583.5046131	19.8237
1	590.0608448	20.0131
1	596.6170764	20.0743
1	603.173308	20.0784
1	609.7295396	20.0837
1	616.2857712	20.0789
1	622.8420028	20.0589
1	629.3982344	20.0868
1	635.954466	20.0268
1	642.5106976	20.0181
1	649.0669292	20.0395
1	655.6231608	20.004
1	662.1793924	19.9032
1	668.7356241	20.0024
1	675.2918557	19.9805
1	681.8480873	20.0445
1	688.4043189	20.0789
1	694.9605505	19.9869
1	701.5167821	19.7771
1	708.0730137	19.6374
1	714.6292453	19.5087
1	721.1854769	19.4567
1	727.7417085	19.4478
1	734.2979401	19.3884
1	740.8541717	19.3695
1	747.4104034	19.2802
1	753.966635	19.2686
1	760.5228666	19.2656
1	767.0790982	19.2429
1	773.6353298	19.2422
1	780.1915614	19.2004
1	786.747793	19.1919
1	793.3040246	19.1869
1	799.8602562	19.1213
1	806.4164878	19.1517
1	812.9727194	19.1794
